logFC	logCPM	F	PValue	feature	contrast
3.078857660570013	3.150713974625637	0.06805310691319891	0.7941929109973254	3NVGF	Ch_vs_Vf
0.4349750149288262	1.3288726674505396	-2.340951949272529e-8	1	3NVUJ	Ch_vs_Vf
1.6669919268275672	4.104294515381767	0.1956933775624786	0.6582198537736942	3NWBE	Ch_vs_Vf
-0.006796583666089265	1.3516027704468012	2.5901691759203626e-9	0.9999593927132882	3NWQ1	Ch_vs_Vf
4.739837826148332	1.3920732873165123	-1.643268848265412e-9	1	3NXCQ	Ch_vs_Vf
2.979435462537268	3.928066133604473	0.06786624030403124	0.794469324214248	3NXCS	Ch_vs_Vf
1.4859026042936772	1.8649218597999022	0.12492864690987514	0.723749363505908	3NXDI	Ch_vs_Vf
4.324828275552849	4.747365169732719	1.544000671503723	0.21402370967554976	3NXNZ	Ch_vs_Vf
0.40889888237702426	0.414839433271632	-4.1085712703471074e-10	1	3NY0U	Ch_vs_Vf
1.0921844943271812	1.680996268058017	0.18716630348704302	0.6652857509359347	3NZRQ	Ch_vs_Vf
1.748079874454606	2.511370289244478	-7.254699183673522e-10	1	3P0BV	Ch_vs_Vf
1.5022074700568584	1.889322683988759	-4.4053624453689015e-11	1	3P1Z8	Ch_vs_Vf
2.8609910263675715	3.3785473066536476	0.03641316456968586	0.848664842527692	3P2ZZ	Ch_vs_Vf
-2.7569614186750466	2.9702793838153823	2.460747317736859e-8	0.9998748377346194	3P359	Ch_vs_Vf
-0.36699302276242407	4.462206982241916	0.01700743847719933	0.8962400593124391	3P398	Ch_vs_Vf
2.179493893985432	3.947658941442402	3.95716990178689e-8	0.9998412797816043	3P5VM	Ch_vs_Vf
5.62867715049313	5.026232537987804	2.180784653553218	0.13974364939656472	3PBV3	Ch_vs_Vf
2.2538447037613487	2.938364650220431	-2.1753957947598926e-8	1	3PD7K	Ch_vs_Vf
2.775548621946899	2.5866531414396348	-1.90505761353739e-8	1	3PF7D	Ch_vs_Vf
0.283921961533588	1.7745960692673008	0.009523502198492857	0.9222591379104293	3PFAJ	Ch_vs_Vf
1.1314554424155976	0.38704532634266803	5.260779277237472e-10	0.9999816994160815	3PHFD	Ch_vs_Vf
-0.40301574021452363	3.8804239202334627	-1.8007557897136136e-8	1	3PIBZ	Ch_vs_Vf
-5.409409151890256	2.3222335296507834	2.2018807195193143e-8	0.999881604062876	3PM4Y	Ch_vs_Vf
0.294891092062293	2.081413996859383	0.3358907076991519	0.5622110282271674	3PTD3	Ch_vs_Vf
-0.31321135555869195	3.760781998793309	0.42362197752541586	0.5151354718669886	3PUVE	Ch_vs_Vf
