feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	source
3NVS8	Ch_RNA	Ch_RNA	-0.217427503770855	0.429877841937734	82	34	0.614982780678074	0.8109516111140361	fungi
3NWZN	Ch_RNA	Ch_RNA	-0.267624157575778	0.529510706026258	82	34	0.615193913105166	0.8109516111140361	fungi
3P31S	Ch_RNA	Ch_RNA	-0.189546332590572	0.374830160451441	82	34	0.615152794480337	0.8109516111140361	fungi
3NW4C	Ch_RNA	Ch_RNA	0.23046431371026	0.456746353402706	82	25	0.615778268710022	0.811516151843702	fungi
3NUSI	Ch_RNA	Ch_RNA	-0.192228383622338	0.381347816673829	82	9	0.616215612397984	0.8118867128375871	fungi
3NU3G	Ch_RNA	Ch_RNA	0.194521842732051	0.386585013429155	82	56	0.616839562306487	0.8119215074809966	fungi
3NXTX	Ch_RNA	Ch_RNA	0.171430273340476	0.340703726877251	82	31	0.616866696393525	0.8119215074809966	fungi
3P025	Ch_RNA	Ch_RNA	0.250629008884903	0.498553274424543	82	10	0.617074845282627	0.8119899065108523	fungi
3NWRS	Ch_RNA	Ch_RNA	-0.183118482615544	0.36375438067015	82	15	0.616695856250244	0.8119215074809966	fungi
3P8F3	Ch_RNA	Ch_RNA	-0.172709797047824	0.343181404335839	82	46	0.616826165058438	0.8119215074809966	fungi
3NU3X	Ch_RNA	Ch_RNA	-0.193894096447897	0.386271324357343	82	63	0.617661379510625	0.8125560506264523	fungi
3Q3KM	Ch_RNA	Ch_RNA	-0.213032948458833	0.424382568805797	82	5	0.617835316757792	0.812579259252153	fungi
3NXP4	Ch_RNA	Ch_RNA	0.214746688164157	0.428895172483168	82	28	0.618589216686415	0.8132516120255349	fungi
3NV7R	Ch_RNA	Ch_RNA	0.186856529140187	0.373281948218511	82	36	0.618659381719752	0.8132516120255349	fungi
3NXDN	Ch_RNA	Ch_RNA	-0.175314505050335	0.350668149899847	82	17	0.619117953483284	0.8136486956925162	fungi
34AGE	Ch_RNA	Ch_RNA	0.239084984458239	0.478894431550597	82	47	0.619627547926538	0.8140359066739965	bacteria
3NWDM	Ch_RNA	Ch_RNA	-0.179856650428374	0.360590836924522	82	6	0.619790259916365	0.8140359066739965	fungi
COG0192	Ch_RNA	Ch_RNA	-0.220374680236591	0.441878495540135	82	72	0.619990462614218	0.8140359066739965	bacteria
3NXMR	Ch_RNA	Ch_RNA	-0.264116280569423	0.530069078367589	82	8	0.620244621022895	0.8140359066739965	fungi
3NVJ8	Ch_RNA	Ch_RNA	-0.222828521088929	0.447478533769687	82	14	0.620459979212485	0.8140359066739965	fungi
3NY8B	Ch_RNA	Ch_RNA	-0.218125910015569	0.438017462920914	82	47	0.620508616685718	0.8140359066739965	fungi
3PKFS	Ch_RNA	Ch_RNA	0.227703718809286	0.45713811543038	82	11	0.620395580115788	0.8140359066739965	fungi
3NTWD	Ch_RNA	Ch_RNA	0.179209843409651	0.360122716348124	82	10	0.620693123264763	0.814063037123712	fungi
3P0U8	Ch_RNA	Ch_RNA	-0.221998243461282	0.446539248251707	82	15	0.620970341150523	0.814063037123712	fungi
3NVEY	Ch_RNA	Ch_RNA	-0.19951534636487	0.401293537673903	82	52	0.621026071902817	0.814063037123712	fungi
3NVJZ	Ch_RNA	Ch_RNA	-0.174105173088183	0.350534196950376	82	14	0.621369184201548	0.814063037123712	fungi
3NVNE	Ch_RNA	Ch_RNA	-0.200413438638673	0.403608854544729	82	37	0.621468781370266	0.814063037123712	fungi
3P5N5	Ch_RNA	Ch_RNA	-0.146087597011487	0.294108777459201	82	10	0.621415328740165	0.814063037123712	fungi
3NVV9	Ch_RNA	Ch_RNA	0.181011052840244	0.365021560236428	82	26	0.621923137778827	0.8142377372681877	fungi
3NVZX	Ch_RNA	Ch_RNA	-0.179420844436465	0.362114161917137	82	18	0.622206589720017	0.8142377372681877	fungi
3NWPS	Ch_RNA	Ch_RNA	-0.235174738035435	0.474553623600187	82	36	0.622162942233659	0.8142377372681877	fungi
3NVIE	Ch_RNA	Ch_RNA	0.180201584509532	0.363723741610553	82	30	0.622228607456532	0.8142377372681877	fungi
3NUVX	Ch_RNA	Ch_RNA	-0.20479729702496	0.413526879561657	82	25	0.622410050054048	0.8142702189811263	fungi
3NV32	Ch_RNA	Ch_RNA	-0.179207619538534	0.362201175027475	82	8	0.622708847579994	0.8144561757404751	fungi
COG0495	Ch_RNA	Ch_RNA	-0.235132189520323	0.475812247059092	82	75	0.623196587848354	0.8147081058966371	bacteria
3NYT4	Ch_RNA	Ch_RNA	0.200808383506809	0.406527758331219	82	13	0.623214875389676	0.8147081058966371	fungi
3P9SJ	Ch_RNA	Ch_RNA	0.185212139419086	0.375442094748816	82	16	0.62374508080169	0.8151962481367487	fungi
3NTYD	Ch_RNA	Ch_RNA	-0.206841971694191	0.419984663263229	82	31	0.624320291497165	0.8157117815985733	fungi
COG2236	Ch_RNA	Ch_RNA	-0.259024633629394	0.526150088412762	82	56	0.624526382808325	0.8157117815985733	bacteria
3NWQD	Ch_RNA	Ch_RNA	0.181236889333488	0.368397057059515	82	50	0.624696501294298	0.8157117815985733	fungi
COG1974	Ch_RNA	Ch_RNA	0.225334654962488	0.458129308346764	82	61	0.62476713104934	0.8157117815985733	bacteria
3NU89	Ch_RNA	Ch_RNA	-0.16528474745993	0.336205090634892	82	12	0.624936469737062	0.8157280206284171	fungi
COG1874	Ch_RNA	Ch_RNA	0.23369404792064	0.475354436554583	82	57	0.6251166510349	0.8157357668163905	bacteria
3NWSA	Ch_RNA	Ch_RNA	0.234785483908654	0.478004285051062	82	60	0.625256209033144	0.8157357668163905	fungi
3NXKV	Ch_RNA	Ch_RNA	0.144239728204558	0.29381086096233	82	22	0.625497810127341	0.8158462405549537	fungi
3NX84	Ch_RNA	Ch_RNA	0.166660906802057	0.339796150668125	82	30	0.625724409791655	0.8159370971925795	fungi
COG0018	Ch_RNA	Ch_RNA	-0.255721123773652	0.523064727125335	82	69	0.626944759540807	0.8169328859208117	bacteria
3NU1K	Ch_RNA	Ch_RNA	-0.224833267642584	0.459783310145972	82	38	0.626838727438992	0.8169328859208117	fungi
3NVU4	Ch_RNA	Ch_RNA	0.168885383034406	0.345471346614033	82	21	0.626959456592429	0.8169328859208117	fungi
3P1W0	Ch_RNA	Ch_RNA	-0.185780285433258	0.381022140171734	82	8	0.62772369688453	0.8177237534709775	fungi
3NWIJ	Ch_RNA	Ch_RNA	0.209171933920267	0.430176856070155	82	63	0.628709683019471	0.8187786568001265	fungi
3NVD7	Ch_RNA	Ch_RNA	0.173296702505097	0.356569510375896	82	45	0.628848466359474	0.8187786568001265	fungi
3NWEP	Ch_RNA	Ch_RNA	0.19887935710585	0.410079568343281	82	31	0.629595807853501	0.819546470964034	fungi
COG4221	Ch_RNA	Ch_RNA	-0.192435706869769	0.397691337627605	82	76	0.630438236106509	0.8204362345343246	bacteria
3NVQ0	Ch_RNA	Ch_RNA	-0.18535284660246	0.383223811489871	82	10	0.630594959261235	0.8204362345343246	fungi
3NXFV	Ch_RNA	Ch_RNA	-0.179483677491602	0.371780526976665	82	50	0.631184867929754	0.8209982808022996	fungi
3NXEW	Ch_RNA	Ch_RNA	-0.207195316647599	0.429587855264791	82	62	0.631471938794736	0.8211662355662412	fungi
3P34B	Ch_RNA	Ch_RNA	-0.180769219987977	0.375009746150101	82	37	0.631637382196919	0.821175981505822	fungi
3NUX1	Ch_RNA	Ch_RNA	0.16013037745108	0.332326239492454	82	27	0.631827999167993	0.8212184419185989	fungi
3NWKM	Ch_RNA	Ch_RNA	0.232216855518707	0.482549878495922	82	12	0.632199607257214	0.821419214457291	fungi
3NY56	Ch_RNA	Ch_RNA	0.239557466500807	0.497926046446901	82	8	0.632298460522808	0.821419214457291	fungi
3NUIH	Ch_RNA	Ch_RNA	0.215063135636353	0.447252039798823	82	18	0.63252711626253	0.8215109861226314	fungi
COG1573	Ch_RNA	Ch_RNA	-0.223208916682102	0.465686920616564	82	51	0.633651695670007	0.8216212853162326	bacteria
COG2816	Ch_RNA	Ch_RNA	0.223923896545391	0.467042566854716	82	54	0.633554225880938	0.8216212853162326	bacteria
3NU8R	Ch_RNA	Ch_RNA	0.200685789731082	0.418708828407429	82	46	0.633718283154086	0.8216212853162326	fungi
3NVGX	Ch_RNA	Ch_RNA	-0.154824030053912	0.322826441371708	82	29	0.63337394630341	0.8216212853162326	fungi
3NW5Z	Ch_RNA	Ch_RNA	-0.191252527387466	0.398808437803469	82	45	0.633606891471629	0.8216212853162326	fungi
3NWPE	Ch_RNA	Ch_RNA	-0.177552736936335	0.370127022683123	82	32	0.633309112323666	0.8216212853162326	fungi
3P114	Ch_RNA	Ch_RNA	0.202496868280883	0.422460934012027	82	21	0.633614260569926	0.8216212853162326	fungi
COG0692	Ch_RNA	Ch_RNA	0.211728177947971	0.442431577155233	82	59	0.634199050951791	0.8217094516659645	bacteria
3NVPK	Ch_RNA	Ch_RNA	0.199883202781858	0.417998379313932	82	9	0.634412206744465	0.8217094516659645	fungi
3NV9P	Ch_RNA	Ch_RNA	-0.158961944078685	0.332525790870908	82	12	0.634512919850952	0.8217094516659645	fungi
3NX34	Ch_RNA	Ch_RNA	-0.197178208905378	0.412504262555932	82	26	0.63452058713831	0.8217094516659645	fungi
3NX0G	Ch_RNA	Ch_RNA	-0.215612278083234	0.451149476049071	82	29	0.634576543265791	0.8217094516659645	fungi
3NU4Q	Ch_RNA	Ch_RNA	-0.159431604080439	0.33430439321225	82	8	0.635233550058107	0.8223553851474349	fungi
3NZ1A	Ch_RNA	Ch_RNA	0.161930402694796	0.339986327495395	82	15	0.635901229147561	0.8230148096435572	fungi
3NU4X	Ch_RNA	Ch_RNA	0.172165940136431	0.361896037327484	82	9	0.636069604432378	0.8230278430671811	fungi
3P2TA	Ch_RNA	Ch_RNA	0.157289760773783	0.331170170770435	82	12	0.636657922754071	0.8235841105743754	fungi
3NTZR	Ch_RNA	Ch_RNA	0.186650525567205	0.393232246558441	82	10	0.636877882085802	0.8236637086975335	fungi
3NWAF	Ch_RNA	Ch_RNA	0.175086883850269	0.369165270365213	82	7	0.637234369784679	0.8237604629258652	fungi
3NUCD	Ch_RNA	Ch_RNA	0.211853745807027	0.446815854791579	82	36	0.637291642805508	0.8237604629258652	fungi
3NWUA	Ch_RNA	Ch_RNA	0.151855099533054	0.320377940454821	82	39	0.637428032766062	0.8237604629258652	fungi
3NVEI	Ch_RNA	Ch_RNA	0.184342864304059	0.389453995282368	82	42	0.637839015067771	0.8238996112214764	fungi
3NUR7	Ch_RNA	Ch_RNA	-0.205365937138505	0.433914151273542	82	26	0.637852651503451	0.8238996112214764	fungi
3NUZI	Ch_RNA	Ch_RNA	0.193041593894011	0.408494981249411	82	31	0.638422505097225	0.8244308504720499	fungi
3P0NI	Ch_RNA	Ch_RNA	-0.167971987111243	0.35579620264991	82	6	0.638770958008785	0.824644882133665	fungi
3P2TM	Ch_RNA	Ch_RNA	-0.180403194368247	0.382435615220065	82	17	0.63902739206936	0.824644882133665	fungi
3Q3K4	Ch_RNA	Ch_RNA	-0.198466407569928	0.420831396146144	82	22	0.639064095040688	0.824644882133665	fungi
COG0059	Ch_RNA	Ch_RNA	-0.286108258406115	0.60706171442808	82	65	0.639314681267095	0.8247635304981704	bacteria
COG1556	Ch_RNA	Ch_RNA	-0.284675871877364	0.604273091396525	82	66	0.63951426074305	0.8248163338137228	bacteria
COG2181	Ch_RNA	Ch_RNA	0.246072942114146	0.523699510921931	82	56	0.640365120852713	0.8257088946709461	bacteria
3NZ3I	Ch_RNA	Ch_RNA	0.169884199533897	0.362085940671103	82	13	0.640938213029215	0.8262429381450257	fungi
3NXW8	Ch_RNA	Ch_RNA	-0.18815596819453	0.401493014779255	82	29	0.641214716406837	0.8263944746155542	fungi
COG0842	Ch_RNA	Ch_RNA	-0.223266588681905	0.476683371620866	82	70	0.641399660888296	0.8264279645497524	bacteria
3NW6M	Ch_RNA	Ch_RNA	-0.207913919710848	0.446001009518312	82	4	0.642941167912617	0.8281015697645913	fungi
3P1YB	Ch_RNA	Ch_RNA	0.174024400757825	0.373620411555755	82	13	0.643247697475985	0.8281015697645913	fungi
3NWR5	Ch_RNA	Ch_RNA	0.185289094831837	0.397899567370626	82	17	0.643408001698372	0.8281015697645913	fungi
3NWVI	Ch_RNA	Ch_RNA	-0.20752934602115	0.445894887800715	82	9	0.643494968618763	0.8281015697645913	fungi
3NYTD	Ch_RNA	Ch_RNA	0.165759755289439	0.35617158015408	82	1	0.643487194014777	0.8281015697645913	fungi
3NUAZ	Ch_RNA	Ch_RNA	0.174885048253733	0.375992920942653	82	28	0.643669988737149	0.8281218192141643	fungi
COG1575	Ch_RNA	Ch_RNA	0.243630389685619	0.523989767742352	82	64	0.643829338117713	0.8281219022449258	bacteria
3NU0Z	Ch_RNA	Ch_RNA	0.19962372273228501	0.429961911958082	82	66	0.644238028518206	0.8284426194079033	fungi
3NUBE	Ch_RNA	Ch_RNA	0.208096100872529	0.449099088742537	82	36	0.644889865638011	0.8286659445012404	fungi
3NW78	Ch_RNA	Ch_RNA	0.189038198139997	0.407817790706489	82	53	0.644771407129774	0.8286659445012404	fungi
3NWED	Ch_RNA	Ch_RNA	-0.154683960538354	0.333674356077515	82	13	0.644807755987973	0.8286659445012404	fungi
3NXII	Ch_RNA	Ch_RNA	-0.174892886750284	0.377709468562651	82	26	0.645153100859803	0.8287993504744542	fungi
3P2A1	Ch_RNA	Ch_RNA	-0.184046643185027	0.397900020700678	82	29	0.645487972543148	0.8289109577157515	fungi
3NWY9	Ch_RNA	Ch_RNA	-0.157356205487646	0.34025057253559	82	28	0.645558851277376	0.8289109577157515	fungi
3P5W3	Ch_RNA	Ch_RNA	0.17281434606071	0.373962422661904	82	14	0.64592681274706	0.8291786418449296	fungi
3NXY4	Ch_RNA	Ch_RNA	0.182135520575226	0.394806106986409	82	34	0.646417319308781	0.829603466572785	fungi
COG1881	Ch_RNA	Ch_RNA	-0.21748685551429	0.472432773234152	82	59	0.647151342837539	0.8303405309507318	bacteria
COG0779	Ch_RNA	Ch_RNA	0.204460631596698	0.444628627524805	82	62	0.647438475288342	0.8305039805142092	bacteria
3NUHE	Ch_RNA	Ch_RNA	0.175498927745919	0.381911058887507	82	5	0.647687777407186	0.8306188344203157	fungi
COG0442	Ch_RNA	Ch_RNA	0.240983026436803	0.525599097695241	82	74	0.648405948000485	0.8313347777199807	bacteria
COG0113	Ch_RNA	Ch_RNA	-0.24191185930267	0.528399380905612	82	73	0.64891947880632606	0.8313781099837578	bacteria
3NW9X	Ch_RNA	Ch_RNA	0.145219554816108	0.31699721644534	82	9	0.648676624753292	0.8313781099837578	fungi
3Q54M	Ch_RNA	Ch_RNA	0.194434782361376	0.424734065010667	82	8	0.648907344421892	0.8313781099837578	fungi
COG0799	Ch_RNA	Ch_RNA	-0.206339754822298	0.451622164937201	82	60	0.649538637745461	0.8318799510633406	bacteria
3P37U	Ch_RNA	Ch_RNA	-0.18079406912483	0.395790927358786	82	14	0.649631198560716	0.8318799510633406	fungi
3NXNB	Ch_RNA	Ch_RNA	0.171848735193219	0.37661897931347	82	35	0.649935962086936	0.8320179616510203	fungi
COG3402	Ch_RNA	Ch_RNA	-0.222809565821598	0.488938263011693	82	48	0.650388270529442	0.8320179616510203	bacteria
3NY8Z	Ch_RNA	Ch_RNA	-0.206880769795364	0.453912842020149	82	57	0.650319416318621	0.8320179616510203	fungi
3Q502	Ch_RNA	Ch_RNA	0.2131746232723	0.467664446062944	82	6	0.650295739683507	0.8320179616510203	fungi
COG1020	Ch_RNA	Ch_RNA	-0.143876308756508	0.315861220961619	82	81	0.650539144856972	0.8320179616510203	bacteria
COG0007	Ch_RNA	Ch_RNA	-0.172089984516683	0.379086161165802	82	62	0.65166988098049	0.8332591517996968	bacteria
3NYXN	Ch_RNA	Ch_RNA	0.174836679627111	0.385804934385799	82	11	0.652282681242045	0.833837634565378	fungi
3P6XY	Ch_RNA	Ch_RNA	0.169589271905533	0.374498276058704	82	20	0.652468120402995	0.8338696553527952	fungi
3NTXH	Ch_RNA	Ch_RNA	-0.172503891745887	0.381544689046703	82	31	0.652984194027153	0.8343241151995991	fungi
3NX6P	Ch_RNA	Ch_RNA	-0.193424757437127	0.428289055894673	82	50	0.653287501627601	0.8345065653469036	fungi
3NTYX	Ch_RNA	Ch_RNA	-0.182400056056024	0.404376387813878	82	17	0.653710329367056	0.8348415628541694	fungi
3P0HJ	Ch_RNA	Ch_RNA	-0.193385976325412	0.429474717762789	82	9	0.65418902875263	0.835247730963881	fungi
3NUU4	Ch_RNA	Ch_RNA	-0.151371420131811	0.336303252010871	82	16	0.654391672035431	0.8353013265190783	fungi
3NTY3	Ch_RNA	Ch_RNA	-0.182725939564933	0.406188749333187	82	32	0.654609335834645	0.8353740640658613	fungi
COG1045	Ch_RNA	Ch_RNA	-0.224883413631842	0.501357965964879	82	57	0.655539834513647	0.8361977630132233	bacteria
3NWX4	Ch_RNA	Ch_RNA	-0.182637316157017	0.407386981775702	82	13	0.655646796169735	0.8361977630132233	fungi
3NWSF	Ch_RNA	Ch_RNA	-0.188568516736155	0.420719124249535	82	24	0.655737310983826	0.8361977630132233	fungi
COG1051	Ch_RNA	Ch_RNA	-0.222445580892166	0.496655266044131	82	77	0.656051770484409	0.8363936132291423	bacteria
COG0750	Ch_RNA	Ch_RNA	0.192742182995745	0.430838822447231	82	75	0.656416537719642	0.8364500533818966	bacteria
3NU6V	Ch_RNA	Ch_RNA	-0.187237251952096	0.418720469489879	82	46	0.656519790163679	0.8364500533818966	fungi
3NZPS	Ch_RNA	Ch_RNA	0.209497428989993	0.468586800422908	82	18	0.65657870126015	0.8364500533818966	fungi
COG0150	Ch_RNA	Ch_RNA	-0.199643347230978	0.448632115208646	82	76	0.658045621619014	0.8370347092979916	bacteria
COG0178	Ch_RNA	Ch_RNA	-0.17349246227117401	0.38978797448831	82	74	0.658038353555068	0.8370347092979916	bacteria
3NUG8	Ch_RNA	Ch_RNA	-0.175746156617771	0.393987040342512	82	53	0.65726726212517	0.8370347092979916	fungi
3NUQW	Ch_RNA	Ch_RNA	0.160058422150704	0.359976943908093	82	25	0.658311679989949	0.8370347092979916	fungi
3NWKT	Ch_RNA	Ch_RNA	-0.182552294805946	0.410245250651307	82	28	0.65803266335431	0.8370347092979916	fungi
3NTVF	Ch_RNA	Ch_RNA	-0.146056246777451	0.328120926655688	82	20	0.658017941473648	0.8370347092979916	fungi
3NU4K	Ch_RNA	Ch_RNA	-0.172984822701149	0.389088288975621	82	21	0.658325625374012	0.8370347092979916	fungi
3P0BK	Ch_RNA	Ch_RNA	0.131362856673559	0.294925506885669	82	17	0.657745889307418	0.8370347092979916	fungi
COG0584	Ch_RNA	Ch_RNA	0.249351109628741	0.561753810113724	82	64	0.658883416468959	0.8375390910078528	bacteria
COG0212	Ch_RNA	Ch_RNA	0.212076211280913	0.478466396441078	82	56	0.659350118330148	0.8379274664381421	bacteria
3NU90	Ch_RNA	Ch_RNA	-0.160193043559245	0.362229515113083	82	23	0.660040293607518	0.8385747049784886	fungi
COG1181	Ch_RNA	Ch_RNA	-0.182406921050867	0.412647633096503	82	71	0.660208903673413	0.8385747049784886	bacteria
3NUV0	Ch_RNA	Ch_RNA	0.15161035922144	0.343404481658097	82	52	0.66058562034535	0.8385747049784886	fungi
3NVPX	Ch_RNA	Ch_RNA	0.142748127260294	0.323660559744394	82	12	0.660892790035283	0.8385747049784886	fungi
3NU1D	Ch_RNA	Ch_RNA	-0.160814246465182	0.364507456051686	82	23	0.660817210946616	0.8385747049784886	fungi
3NW2K	Ch_RNA	Ch_RNA	-0.160282169074438	0.36342606338193	82	15	0.660896862289976	0.8385747049784886	fungi
3NWAW	Ch_RNA	Ch_RNA	-0.193379893185328	0.438574893483523	82	68	0.660988486440055	0.8385747049784886	fungi
COG1253	Ch_RNA	Ch_RNA	-0.212268301689076	0.483441592766127	82	73	0.662338664621498	0.8400826341466622	bacteria
3P1AG	Ch_RNA	Ch_RNA	-0.174317822175319	0.397599020589278	82	22	0.662817665874754	0.8404851328982551	fungi
3P3FI	Ch_RNA	Ch_RNA	-0.170272151364635	0.388664522924601	82	6	0.663016353481566	0.8405320706536603	fungi
3NUH9	Ch_RNA	Ch_RNA	-0.17238470309658	0.394393563079985	82	36	0.663769963642651	0.8412823113062268	fungi
3NY90	Ch_RNA	Ch_RNA	-0.171799872692878	0.393712434550283	82	8	0.664231221881841	0.8413637576890933	fungi
3P3UV	Ch_RNA	Ch_RNA	-0.144582463149852	0.331321827579455	82	3	0.664319720198832	0.8413637576890933	fungi
3P3YS	Ch_RNA	Ch_RNA	-0.192330683559419	0.440769267999973	82	7	0.66426704937522	0.8413637576890933	fungi
3NY5G	Ch_RNA	Ch_RNA	0.181447888222183	0.416811090939982	82	40	0.665036368702947	0.8417761792123487	fungi
3P095	Ch_RNA	Ch_RNA	0.200775229131234	0.461278464209122	82	50	0.665076875405369	0.8417761792123487	fungi
3NX2E	Ch_RNA	Ch_RNA	-0.156225281279873	0.359291718315159	82	14	0.665370987392041	0.8417761792123487	fungi
33AAR	Ch_RNA	Ch_RNA	-0.195194509434665	0.449555971257235	82	59	0.665891867703705	0.8417761792123487	bacteria
3NV4T	Ch_RNA	Ch_RNA	-0.184591494871755	0.425004180748505	82	12	0.665834816968105	0.8417761792123487	fungi
3NVS5	Ch_RNA	Ch_RNA	0.139612137895341	0.321729504537189	82	16	0.66601310511239	0.8417761792123487	fungi
3NWMC	Ch_RNA	Ch_RNA	0.171933056526181	0.395943161520194	82	21	0.665798188053117	0.8417761792123487	fungi
3NUBJ	Ch_RNA	Ch_RNA	0.176985318110424	0.407842747867996	82	9	0.665986626697651	0.8417761792123487	fungi
COG1159	Ch_RNA	Ch_RNA	0.167568497586545	0.386234635657177	82	61	0.666102558430391	0.8417761792123487	bacteria
COG0012	Ch_RNA	Ch_RNA	0.213359198997131	0.492535811017985	82	68	0.666612479507154	0.8418899239749915	bacteria
3NWUB	Ch_RNA	Ch_RNA	-0.192560716759046	0.444696116680967	82	28	0.666667763815656	0.8418899239749915	fungi
COG1525	Ch_RNA	Ch_RNA	0.250927191178806	0.579704400139496	82	30	0.666811753714399	0.8418899239749915	bacteria
3NXCW	Ch_RNA	Ch_RNA	0.161851287169675	0.373944601262731	82	8	0.666840297543569	0.8418899239749915	fungi
3Q54E	Ch_RNA	Ch_RNA	-0.193259456881837	0.447382401064574	82	22	0.667500364793584	0.8424600691397568	fungi
3P8EF	Ch_RNA	Ch_RNA	-0.136725978934138	0.31683894269322	82	1	0.667766365342894	0.8424600691397568	fungi
3NW5A	Ch_RNA	Ch_RNA	-0.202862468124822	0.470163329137375	82	17	0.667778023643958	0.8424600691397568	fungi
3NUCW	Ch_RNA	Ch_RNA	0.197561099712319	0.457982968841592	82	36	0.667981883495922	0.8425128122987139	fungi
3NUGK	Ch_RNA	Ch_RNA	-0.16985433693378	0.39459301473984	82	21	0.668566788140474	0.8430460178370905	fungi
COG1113	Ch_RNA	Ch_RNA	-0.190093598312279	0.443344667656901	82	78	0.669782310289899	0.8443739648877752	bacteria
COG0536	Ch_RNA	Ch_RNA	0.169111820601442	0.395109971688963	82	77	0.670329719214984	0.8448592024724125	bacteria
3NUJY	Ch_RNA	Ch_RNA	-0.186376783509996	0.435706180711045	82	42	0.67050940969927	0.8448808582226138	fungi
3NUF8	Ch_RNA	Ch_RNA	0.163696273962994	0.383560162682776	82	12	0.671149194813644	0.8454102218236401	fungi
COG2966	Ch_RNA	Ch_RNA	0.170655666460332	0.40033835702712	82	59	0.671606934640709	0.8454102218236401	bacteria
COG1116	Ch_RNA	Ch_RNA	0.219028928091613	0.514155911474592	82	49	0.671755569614283	0.8454102218236401	bacteria
3NU0K	Ch_RNA	Ch_RNA	0.145414714912118	0.341021228469132	82	35	0.671478680423394	0.8454102218236401	fungi
3NXPH	Ch_RNA	Ch_RNA	-0.232979667459138	0.547816271748725	82	37	0.672221169392939	0.8454102218236401	fungi
COG1438	Ch_RNA	Ch_RNA	0.215390260702849	0.506990924726996	82	62	0.672662063589939	0.8454102218236401	bacteria
3NVDF	Ch_RNA	Ch_RNA	-0.195858668133914	0.460880511100272	82	39	0.672459886366042	0.8454102218236401	fungi
3P2ZN	Ch_RNA	Ch_RNA	0.190888970056317	0.449559911030362	82	30	0.672710553557085	0.8454102218236401	fungi
3PAZE	Ch_RNA	Ch_RNA	0.184536013619241	0.434428121989955	82	45	0.672718231906982	0.8454102218236401	fungi
3NTVW	Ch_RNA	Ch_RNA	-0.138634154683121	0.326243948777146	82	9	0.672625382456106	0.8454102218236401	fungi
3NXB3	Ch_RNA	Ch_RNA	-0.154211279379413	0.363024735461945	82	13	0.672625779573592	0.8454102218236401	fungi
COG3824	Ch_RNA	Ch_RNA	0.204466268836713	0.481744978439786	82	52	0.672958412151433	0.8455076811926777	bacteria
COG0317	Ch_RNA	Ch_RNA	0.207653637464616	0.491273604597073	82	71	0.674209609561039	0.8464660130663709	bacteria
3NWH2	Ch_RNA	Ch_RNA	-0.135222293398507	0.31976142612702	82	16	0.673995345345754	0.8464014010755011	fungi
3P8XX	Ch_RNA	Ch_RNA	-0.203877952945984	0.480999065905467	82	15	0.673322209066187	0.845760368430806	fungi
3NVI3	Ch_RNA	Ch_RNA	0.13724829947116	0.325267167561667	82	26	0.674648418541143	0.8468124403658625	fungi
3NUPM	Ch_RNA	Ch_RNA	-0.179210701097437	0.425481225172222	82	12	0.675217163161127	0.8470933052703118	fungi
COG1835	Ch_RNA	Ch_RNA	0.226594451824839	0.538295187313905	82	57	0.675425205365768	0.8470933052703118	bacteria
